Unnamed: 0,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,temp_category,weather_condition,wind_category
256,44.18,Haymarket Square,1.0,998.13,0.0117,2018-11-27 05:45:20,0.89,14.44,Hot,Rainy,Windy
257,43.12,North End,1.0,998.67,0.012,2018-11-27 05:45:20,0.91,10.21,Hot,Rainy,Windy
258,44.09,North Station,1.0,998.14,0.0097,2018-11-27 05:45:20,0.9,14.41,Hot,Rainy,Windy
259,43.99,Northeastern University,1.0,998.11,0.0127,2018-11-27 05:45:20,0.9,14.16,Hot,Rainy,Windy
260,44.64,South Station,1.0,998.11,0.018,2018-11-27 05:45:20,0.88,14.42,Hot,Rainy,Windy
261,43.06,Theatre District,1.0,998.65,0.0147,2018-11-27 05:45:20,0.91,10.15,Hot,Rainy,Windy
262,44.04,West End,1.0,998.14,0.0103,2018-11-27 05:45:20,0.9,14.38,Hot,Rainy,Windy
263,41.27,Back Bay,0.27,1032.07,,2018-12-14 16:45:02,0.66,4.26,Hot,Clear,Calm
264,41.2,Beacon Hill,0.27,1032.08,,2018-12-14 16:45:02,0.66,4.28,Hot,Clear,Calm
265,41.35,Boston University,0.27,1032.06,,2018-12-14 16:45:02,0.66,4.24,Hot,Clear,Calm
266,40.88,Financial District,0.27,1032.08,,2018-12-14 16:45:02,0.67,4.29,Hot,Clear,Calm
267,41.16,North Station,0.26,1032.08,,2018-12-14 16:45:02,0.66,4.31,Hot,Clear,Calm
268,41.49,Northeastern University,0.27,1032.07,,2018-12-14 16:45:02,0.66,4.23,Hot,Clear,Calm
269,40.99,South Station,0.27,1032.08,,2018-12-14 16:45:02,0.67,4.28,Hot,Clear,Calm
270,41.3,Theatre District,0.27,1032.08,,2018-12-14 16:45:02,0.66,4.27,Hot,Clear,Calm
271,41.14,West End,0.27,1032.08,,2018-12-14 16:45:02,0.66,4.3,Hot,Clear,Calm
272,45.49,Back Bay,0.98,1012.84,,2018-11-26 17:05:08,0.86,6.09,Hot,Clear,Calm
273,45.49,Boston University,0.98,1012.84,,2018-11-26 17:05:08,0.86,5.91,Hot,Clear,Calm
274,45.58,Fenway,0.98,1012.84,,2018-11-26 17:05:08,0.86,5.97,Hot,Clear,Calm
275,45.47,Haymarket Square,0.98,1012.83,,2018-11-26 17:05:08,0.86,6.22,Hot,Clear,Calm
276,45.5,North End,0.98,1012.83,,2018-11-26 17:05:08,0.86,6.25,Hot,Clear,Calm
277,45.5,North Station,0.98,1012.83,,2018-11-26 17:05:08,0.86,6.18,Hot,Clear,Calm
278,45.66,Northeastern University,0.98,1012.85,,2018-11-26 17:05:08,0.85,6.05,Hot,Clear,Calm
279,45.57,South Station,0.98,1012.84,,2018-11-26 17:05:08,0.85,6.27,Hot,Clear,Calm
280,45.59,Theatre District,0.98,1012.84,,2018-11-26 17:05:08,0.85,6.2,Hot,Clear,Calm
281,45.49,West End,0.98,1012.83,,2018-11-26 17:05:08,0.86,6.16,Hot,Clear,Calm
282,38.61,Back Bay,0.96,1017.24,,2018-11-30 22:52:54,0.65,3.26,Hot,Clear,Calm
283,38.59,Beacon Hill,0.96,1017.24,,2018-11-30 22:52:54,0.65,3.2,Hot,Clear,Calm
284,38.58,Boston University,0.96,1017.24,,2018-11-30 22:52:54,0.65,3.37,Hot,Clear,Calm
285,38.42,Fenway,0.96,1017.24,,2018-11-30 22:52:54,0.66,3.36,Hot,Clear,Calm
286,39.7,Financial District,0.96,1017.23,,2018-11-30 22:52:54,0.63,3.15,Hot,Clear,Calm
287,38.61,Haymarket Square,0.96,1017.23,,2018-11-30 22:52:54,0.65,3.15,Hot,Clear,Calm
288,38.65,North End,0.96,1017.23,,2018-11-30 22:52:54,0.65,3.13,Hot,Clear,Calm
289,38.57,North Station,0.96,1017.24,,2018-11-30 22:52:54,0.65,3.16,Hot,Clear,Calm
290,38.46,Northeastern University,0.96,1017.24,,2018-11-30 22:52:54,0.66,3.31,Hot,Clear,Calm
291,39.71,South Station,0.96,1017.23,,2018-11-30 22:52:54,0.63,3.15,Hot,Clear,Calm
292,38.54,Theatre District,0.96,1017.24,,2018-11-30 22:52:54,0.65,3.19,Hot,Clear,Calm
293,38.52,West End,0.96,1017.24,,2018-11-30 22:52:54,0.66,3.18,Hot,Clear,Calm
294,40.67,Back Bay,0.83,994.09,,2018-11-28 22:02:09,0.63,9.24,Hot,Clear,Calm
295,40.64,Beacon Hill,0.83,994.08,,2018-11-28 22:02:09,0.63,9.24,Hot,Clear,Calm
296,40.63,Boston University,0.83,994.1,,2018-11-28 22:02:09,0.63,9.16,Hot,Clear,Calm
297,41.42,Financial District,0.84,994.07,,2018-11-28 22:02:09,0.61,9.3,Hot,Clear,Calm
298,40.76,Haymarket Square,0.84,994.07,,2018-11-28 22:02:09,0.63,9.26,Hot,Clear,Calm
299,40.81,North End,0.84,994.06,,2018-11-28 22:02:09,0.63,9.27,Hot,Clear,Calm
300,40.78,North Station,0.83,994.07,,2018-11-28 22:02:09,0.63,9.24,Hot,Clear,Calm
301,40.78,Northeastern University,0.84,994.1,,2018-11-28 22:02:09,0.63,9.25,Hot,Clear,Calm
302,41.46,South Station,0.84,994.07,,2018-11-28 22:02:09,0.61,9.31,Hot,Clear,Calm
303,40.86,Theatre District,0.84,994.08,,2018-11-28 22:02:09,0.63,9.29,Hot,Clear,Calm
304,40.73,West End,0.83,994.07,,2018-11-28 22:02:09,0.63,9.24,Hot,Clear,Calm
305,44.09,Back Bay,0.99,1005.3,0.1577,2018-11-27 01:18:34,0.9,11.25,Hot,Rainy,Windy
306,44.11,Beacon Hill,0.99,1005.33,0.1881,2018-11-27 01:18:34,0.9,11.3,Hot,Rainy,Windy
307,44.07,Boston University,0.99,1005.27,0.1301,2018-11-27 01:18:34,0.9,11.13,Hot,Rainy,Windy
308,43.87,Fenway,0.99,1005.25,0.1231,2018-11-27 01:18:34,0.91,11.15,Hot,Rainy,Windy
309,44.87,Financial District,0.99,1005.34,0.2125,2018-11-27 01:18:34,0.87,11.38,Hot,Rainy,Windy
310,44.12,Haymarket Square,0.99,1005.36,0.2232,2018-11-27 01:18:34,0.9,11.37,Hot,Rainy,Windy
311,44.17,North End,0.99,1005.37,0.2349,2018-11-27 01:18:34,0.9,11.39,Hot,Rainy,Windy
312,44.07,North Station,0.99,1005.36,0.2178,2018-11-27 01:18:34,0.9,11.35,Hot,Rainy,Windy
313,43.88,Northeastern University,0.99,1005.26,0.1303,2018-11-27 01:18:34,0.91,11.2,Hot,Rainy,Windy
314,44.84,South Station,0.99,1005.33,0.204,2018-11-27 01:18:34,0.88,11.38,Hot,Rainy,Windy
315,43.99,Theatre District,0.99,1005.32,0.1872,2018-11-27 01:18:34,0.9,11.33,Hot,Rainy,Windy
316,44.01,West End,0.99,1005.35,0.2043,2018-11-27 01:18:34,0.9,11.33,Hot,Rainy,Windy
317,31.41,Beacon Hill,0.83,1034.67,,2018-12-13 22:45:02,0.64,2.32,Hot,Clear,Calm
318,31.35,Boston University,0.83,1034.67,,2018-12-13 22:45:02,0.63,2.3,Hot,Clear,Calm
319,32.7,Financial District,0.84,1034.68,,2018-12-13 22:45:02,0.61,2.36,Hot,Clear,Calm
320,30.98,Northeastern University,0.84,1034.67,,2018-12-13 22:45:02,0.65,2.35,Hot,Clear,Calm
321,31.12,Theatre District,0.84,1034.67,,2018-12-13 22:45:02,0.65,2.35,Hot,Clear,Calm
322,31.18,West End,0.83,1034.68,,2018-12-13 22:45:02,0.64,2.31,Hot,Clear,Calm
323,38.84,Back Bay,1.0,1005.53,,2018-12-17 06:45:01,0.9,10.93,Hot,Clear,Windy
324,38.85,Beacon Hill,1.0,1005.54,,2018-12-17 06:45:01,0.9,11.01,Hot,Clear,Windy
325,38.77,Boston University,1.0,1005.57,,2018-12-17 06:45:01,0.9,10.69,Hot,Clear,Windy
326,38.6,Fenway,1.0,1005.54,,2018-12-17 06:45:01,0.91,10.76,Hot,Clear,Windy
327,39.65,Financial District,1.0,1005.51,,2018-12-17 06:45:01,0.88,11.17,Hot,Clear,Windy
328,38.86,Haymarket Square,1.0,1005.53,,2018-12-17 06:45:01,0.9,11.11,Hot,Clear,Windy
329,38.91,North End,1.0,1005.53,,2018-12-17 06:45:01,0.9,11.15,Hot,Clear,Windy
330,38.77,North Station,1.0,1005.54,,2018-12-17 06:45:01,0.91,11.06,Hot,Clear,Windy
331,38.65,Northeastern University,1.0,1005.53,,2018-12-17 06:45:01,0.91,10.88,Hot,Clear,Windy
332,39.63,South Station,1.0,1005.5,,2018-12-17 06:45:01,0.88,11.18,Hot,Clear,Windy
333,38.74,Theatre District,1.0,1005.51,,2018-12-17 06:45:01,0.91,11.09,Hot,Clear,Windy
334,38.71,West End,1.0,1005.54,,2018-12-17 06:45:01,0.91,11.03,Hot,Clear,Windy
335,21.25,Back Bay,0.3,1028.28,,2018-12-13 06:45:01,0.55,4.88,Moderate,Clear,Calm
336,21.17,Beacon Hill,0.29,1028.29,,2018-12-13 06:45:01,0.56,4.93,Moderate,Clear,Calm
337,21.07,Boston University,0.31,1028.29,,2018-12-13 06:45:01,0.55,4.73,Moderate,Clear,Calm
338,21.17,Fenway,0.31,1028.28,,2018-12-13 06:45:01,0.55,4.77,Moderate,Clear,Calm
339,21.22,Haymarket Square,0.29,1028.29,,2018-12-13 06:45:01,0.56,5.0,Moderate,Clear,Calm
340,21.25,North End,0.29,1028.29,,2018-12-13 06:45:01,0.56,5.03,Moderate,Clear,Calm
341,21.16,North Station,0.29,1028.29,,2018-12-13 06:45:01,0.56,4.97,Moderate,Clear,Calm
342,21.27,Northeastern University,0.31,1028.27,,2018-12-13 06:45:01,0.55,4.85,Moderate,Clear,Calm
343,21.3,Theatre District,0.3,1028.28,,2018-12-13 06:45:01,0.56,4.98,Moderate,Clear,Calm
344,21.14,West End,0.29,1028.29,,2018-12-13 06:45:01,0.56,4.95,Moderate,Clear,Calm
345,40.52,Back Bay,1.0,1014.17,,2018-11-26 06:24:05,0.91,1.29,Hot,Clear,Calm
346,40.51,North Station,1.0,1014.18,,2018-11-26 06:24:05,0.92,1.35,Hot,Clear,Calm
347,40.46,Theatre District,1.0,1014.17,,2018-11-26 06:24:05,0.92,1.35,Hot,Clear,Calm
348,38.82,Back Bay,0.76,996.84,,2018-11-29 00:51:44,0.7,9.72,Hot,Clear,Calm
349,38.77,Beacon Hill,0.75,996.83,,2018-11-29 00:51:44,0.7,9.74,Hot,Clear,Calm
350,38.82,Boston University,0.76,996.86,,2018-11-29 00:51:44,0.7,9.6,Hot,Clear,Calm
351,38.74,Fenway,0.75,996.99,,2018-11-29 00:51:44,0.7,9.63,Hot,Clear,Calm
352,37.2,Financial District,0.74,996.95,,2018-11-29 00:51:44,0.75,9.79,Hot,Clear,Calm
353,38.77,Haymarket Square,0.75,996.82,,2018-11-29 00:51:44,0.7,9.78,Hot,Clear,Calm
354,38.79,North End,0.75,996.82,,2018-11-29 00:51:44,0.7,9.8,Hot,Clear,Calm
355,38.74,North Station,0.75,996.82,,2018-11-29 00:51:44,0.7,9.75,Hot,Clear,Calm
356,38.66,Northeastern University,0.76,996.85,,2018-11-29 00:51:44,0.7,9.72,Hot,Clear,Calm
357,37.11,South Station,0.75,996.83,,2018-11-29 00:51:44,0.75,9.84,Hot,Clear,Calm
358,38.66,Theatre District,0.75,996.83,,2018-11-29 00:51:44,0.7,9.8,Hot,Clear,Calm
359,38.69,West End,0.75,996.83,,2018-11-29 00:51:44,0.7,9.75,Hot,Clear,Calm
360,36.91,Back Bay,0.53,1002.84,,2018-11-29 09:52:54,0.7,9.46,Hot,Clear,Calm
361,36.87,Beacon Hill,0.54,1002.83,,2018-11-29 09:52:54,0.7,9.47,Hot,Clear,Calm
362,37.06,Boston University,0.53,1002.85,,2018-11-29 09:52:54,0.69,9.37,Hot,Clear,Calm
363,36.66,Fenway,0.52,1002.85,,2018-11-29 09:52:54,0.7,9.42,Hot,Clear,Calm
364,36.92,Financial District,0.54,1002.82,,2018-11-29 09:52:54,0.7,9.54,Hot,Clear,Calm
365,36.68,Haymarket Square,0.54,1002.82,,2018-11-29 09:52:54,0.7,9.5,Hot,Clear,Calm
366,36.7,North End,0.55,1002.82,,2018-11-29 09:52:54,0.7,9.52,Hot,Clear,Calm
367,36.62,North Station,0.55,1002.82,,2018-11-29 09:52:54,0.71,9.48,Hot,Clear,Calm
368,36.54,Northeastern University,0.52,1002.84,,2018-11-29 09:52:54,0.71,9.47,Hot,Clear,Calm
369,36.91,South Station,0.54,1002.82,,2018-11-29 09:52:54,0.7,9.55,Hot,Clear,Calm
370,36.52,Theatre District,0.54,1002.83,,2018-11-29 09:52:54,0.71,9.52,Hot,Clear,Calm
371,36.57,West End,0.54,1002.83,,2018-11-29 09:52:54,0.71,9.47,Hot,Clear,Calm
372,50.52,Back Bay,0.86,1022.08,,2018-12-15 16:45:01,0.79,2.33,Hot,Clear,Calm
373,50.52,Beacon Hill,0.85,1022.08,,2018-12-15 16:45:01,0.79,2.32,Hot,Clear,Calm
374,50.58,Boston University,0.86,1022.09,,2018-12-15 16:45:01,0.79,2.29,Hot,Clear,Calm
375,50.61,Fenway,0.87,1022.08,,2018-12-15 16:45:01,0.79,2.32,Hot,Clear,Calm
376,50.51,Haymarket Square,0.85,1022.08,,2018-12-15 16:45:01,0.79,2.32,Hot,Clear,Calm
377,50.53,North End,0.85,1022.08,,2018-12-15 16:45:01,0.79,2.33,Hot,Clear,Calm
378,50.57,North Station,0.85,1022.08,,2018-12-15 16:45:01,0.79,2.31,Hot,Clear,Calm
379,50.69,Northeastern University,0.86,1022.07,,2018-12-15 16:45:01,0.79,2.35,Hot,Clear,Calm
380,50.12,South Station,0.85,1022.07,,2018-12-15 16:45:01,0.81,2.38,Hot,Clear,Calm
381,50.61,Theatre District,0.85,1022.07,,2018-12-15 16:45:01,0.79,2.36,Hot,Clear,Calm
382,50.55,West End,0.85,1022.08,,2018-12-15 16:45:01,0.79,2.31,Hot,Clear,Calm
383,38.85,Boston University,0.77,996.82,,2018-11-29 00:49:08,0.7,9.55,Hot,Clear,Calm
384,54.62,Boston University,0.66,999.87,,2018-12-03 15:52:57,0.79,7.5,Hot,Clear,Calm
385,25.04,Fenway,0.76,1006.36,,2018-12-18 10:45:02,0.53,17.84,Hot,Clear,Windy
386,39.66,Back Bay,0.71,1000.4,,2018-12-17 22:45:02,0.7,9.91,Hot,Clear,Calm
387,39.71,Beacon Hill,0.72,1000.38,,2018-12-17 22:45:02,0.7,10.04,Hot,Clear,Windy
388,39.54,Boston University,0.7,1000.43,,2018-12-17 22:45:02,0.7,9.6,Hot,Clear,Calm
389,40.57,Financial District,0.72,1000.37,,2018-12-17 22:45:02,0.67,10.23,Hot,Clear,Windy
390,40.52,South Station,0.76,1000.51,,2018-12-17 22:45:02,0.67,10.16,Hot,Clear,Windy
391,39.53,Theatre District,0.76,1000.52,,2018-12-17 22:45:02,0.7,10.06,Hot,Clear,Windy
392,39.56,West End,0.72,1000.37,,2018-12-17 22:45:02,0.7,10.1,Hot,Clear,Windy
393,40.35,Boston University,1.0,1014.17,,2018-11-26 06:15:44,0.91,1.09,Hot,Clear,Calm
394,40.26,Fenway,1.0,1014.17,,2018-11-26 06:15:44,0.92,1.11,Hot,Clear,Calm
395,40.49,South Station,1.0,1014.18,,2018-11-26 06:15:44,0.92,1.27,Hot,Clear,Calm
396,40.41,West End,1.0,1014.19,,2018-11-26 06:15:44,0.92,1.22,Hot,Clear,Calm
397,23.81,West End,0.5,1008.78,,2018-12-18 12:45:02,0.51,14.95,Moderate,Clear,Windy
398,36.42,Back Bay,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.73,Hot,Clear,Calm
399,36.42,Beacon Hill,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.72,Hot,Clear,Calm
400,36.35,Boston University,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.68,Hot,Clear,Calm
401,36.27,Fenway,0.9,1018.82,,2018-12-01 02:52:54,0.71,3.72,Hot,Clear,Calm
402,36.42,Financial District,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.76,Hot,Clear,Calm
403,36.44,Haymarket Square,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.73,Hot,Clear,Calm
404,36.47,North End,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.73,Hot,Clear,Calm
405,36.4,North Station,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.71,Hot,Clear,Calm
406,36.31,Northeastern University,0.9,1018.82,,2018-12-01 02:52:54,0.71,3.75,Hot,Clear,Calm
407,36.34,Theatre District,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.75,Hot,Clear,Calm
408,36.35,West End,0.9,1018.82,,2018-12-01 02:52:54,0.7,3.71,Hot,Clear,Calm
409,29.23,Back Bay,0.6,1034.67,,2018-12-14 06:45:01,0.73,0.83,Hot,Clear,Calm
410,29.38,North End,0.59,1034.68,,2018-12-14 06:45:01,0.73,0.83,Hot,Clear,Calm
411,41.92,Back Bay,0.18,1006.43,,2018-11-29 14:52:54,0.57,10.34,Hot,Clear,Windy
412,41.83,Beacon Hill,0.18,1006.42,,2018-11-29 14:52:54,0.57,10.37,Hot,Clear,Windy
413,41.89,Boston University,0.17,1006.44,,2018-11-29 14:52:54,0.57,10.25,Hot,Clear,Windy
414,42.01,Fenway,0.17,1006.43,,2018-11-29 14:52:54,0.57,10.27,Hot,Clear,Windy
415,41.83,Financial District,0.18,1006.41,,2018-11-29 14:52:54,0.57,10.43,Hot,Clear,Windy
416,41.9,Haymarket Square,0.18,1006.41,,2018-11-29 14:52:54,0.57,10.42,Hot,Clear,Windy
417,41.91,North End,0.18,1006.41,,2018-11-29 14:52:54,0.57,10.43,Hot,Clear,Windy
418,41.94,North Station,0.18,1006.41,,2018-11-29 14:52:54,0.57,10.4,Hot,Clear,Windy
419,42.0,Northeastern University,0.17,1006.43,,2018-11-29 14:52:54,0.57,10.31,Hot,Clear,Windy
420,41.86,South Station,0.18,1006.41,,2018-11-29 14:52:54,0.57,10.43,Hot,Clear,Windy
421,41.93,Theatre District,0.18,1006.42,,2018-11-29 14:52:54,0.57,10.4,Hot,Clear,Windy
422,41.91,West End,0.18,1006.42,,2018-11-29 14:52:54,0.57,10.39,Hot,Clear,Windy
423,33.54,Back Bay,0.42,991.75,,2018-11-28 09:32:11,0.83,5.89,Hot,Clear,Calm
424,33.5,Beacon Hill,0.42,991.8,,2018-11-28 09:32:11,0.84,5.88,Hot,Clear,Calm
425,33.61,Boston University,0.42,991.76,,2018-11-28 09:32:11,0.83,5.81,Hot,Clear,Calm
426,33.3,Fenway,0.42,991.82,,2018-11-28 09:32:11,0.84,5.82,Hot,Clear,Calm
427,34.17,Financial District,0.42,991.74,,2018-11-28 09:32:11,0.81,5.97,Hot,Clear,Calm
428,33.39,Haymarket Square,0.42,991.79,,2018-11-28 09:32:11,0.84,5.91,Hot,Clear,Calm
429,33.41,North End,0.42,991.79,,2018-11-28 09:32:11,0.84,5.93,Hot,Clear,Calm
430,33.34,North Station,0.42,991.79,,2018-11-28 09:32:11,0.84,5.89,Hot,Clear,Calm
431,33.21,Northeastern University,0.42,991.82,,2018-11-28 09:32:11,0.84,5.87,Hot,Clear,Calm
432,34.13,South Station,0.42,991.8,,2018-11-28 09:32:11,0.81,5.95,Hot,Clear,Calm
433,33.22,Theatre District,0.42,991.75,,2018-11-28 09:32:11,0.84,5.95,Hot,Clear,Calm
434,33.28,West End,0.42,991.79,,2018-11-28 09:32:11,0.84,5.89,Hot,Clear,Calm
435,39.95,Back Bay,0.12,1022.78,,2018-12-01 15:53:05,0.61,3.32,Hot,Clear,Calm
436,39.92,Beacon Hill,0.12,1022.78,,2018-12-01 15:53:05,0.61,3.34,Hot,Clear,Calm
437,38.99,Financial District,0.11,1022.78,,2018-12-01 15:53:05,0.63,3.36,Hot,Clear,Calm
438,39.91,Haymarket Square,0.11,1022.78,,2018-12-01 15:53:05,0.61,3.36,Hot,Clear,Calm
439,39.94,North Station,0.11,1022.78,,2018-12-01 15:53:05,0.61,3.36,Hot,Clear,Calm
440,39.97,Theatre District,0.12,1022.78,,2018-12-01 15:53:05,0.61,3.34,Hot,Clear,Calm
441,39.91,West End,0.11,1022.78,,2018-12-01 15:53:05,0.61,3.35,Hot,Clear,Calm
442,41.65,Back Bay,0.46,1023.67,,2018-12-16 01:45:01,0.72,6.2,Hot,Clear,Calm
443,41.61,Beacon Hill,0.45,1023.68,,2018-12-16 01:45:01,0.72,6.23,Hot,Clear,Calm
444,41.59,Boston University,0.48,1023.67,,2018-12-16 01:45:01,0.72,6.05,Hot,Clear,Calm
445,41.5,Fenway,0.48,1023.67,,2018-12-16 01:45:01,0.72,6.12,Hot,Clear,Calm
446,42.85,Financial District,0.44,1023.67,,2018-12-16 01:45:01,0.69,6.34,Hot,Clear,Calm
447,41.68,Haymarket Square,0.44,1023.68,,2018-12-16 01:45:01,0.71,6.28,Hot,Clear,Calm
448,41.72,North End,0.44,1023.68,,2018-12-16 01:45:01,0.71,6.3,Hot,Clear,Calm
449,41.63,North Station,0.44,1023.68,,2018-12-16 01:45:01,0.72,6.24,Hot,Clear,Calm
450,41.56,Northeastern University,0.47,1023.67,,2018-12-16 01:45:01,0.72,6.2,Hot,Clear,Calm
451,42.85,South Station,0.44,1023.67,,2018-12-16 01:45:01,0.69,6.35,Hot,Clear,Calm
452,41.66,Theatre District,0.45,1023.67,,2018-12-16 01:45:01,0.72,6.3,Hot,Clear,Calm
453,41.59,West End,0.45,1023.68,,2018-12-16 01:45:01,0.72,6.23,Hot,Clear,Calm
454,39.14,North Station,0.82,996.07,,2018-11-29 00:02:08,0.67,10.7,Hot,Clear,Windy
455,39.18,Back Bay,0.14,992.21,,2018-11-28 00:15:20,0.72,8.78,Hot,Clear,Calm
456,39.15,Beacon Hill,0.13,992.19,,2018-11-28 00:15:20,0.72,8.85,Hot,Clear,Calm
457,39.21,Boston University,0.14,992.21,,2018-11-28 00:15:20,0.72,8.62,Hot,Clear,Calm
458,38.94,Fenway,0.14,992.23,,2018-11-28 00:15:20,0.73,8.64,Hot,Clear,Calm
459,39.28,Financial District,0.13,992.19,,2018-11-28 00:15:20,0.72,8.95,Hot,Clear,Calm
460,39.12,Haymarket Square,0.13,992.18,,2018-11-28 00:15:20,0.73,8.94,Hot,Clear,Calm
461,39.16,North End,0.13,992.17,,2018-11-28 00:15:20,0.72,8.97,Hot,Clear,Calm
462,39.06,North Station,0.13,992.17,,2018-11-28 00:15:20,0.73,8.91,Hot,Clear,Calm
463,38.92,Northeastern University,0.14,992.23,,2018-11-28 00:15:20,0.73,8.71,Hot,Clear,Calm
464,39.23,South Station,0.13,992.2,,2018-11-28 00:15:20,0.72,8.94,Hot,Clear,Calm
465,38.96,Theatre District,0.13,992.2,,2018-11-28 00:15:20,0.73,8.88,Hot,Clear,Calm
466,39.0,West End,0.13,992.18,,2018-11-28 00:15:20,0.73,8.89,Hot,Clear,Calm
467,40.39,Back Bay,0.92,1013.79,,2018-11-26 05:29:19,0.93,2.71,Hot,Clear,Calm
468,40.33,Financial District,0.92,1013.8,,2018-11-26 05:29:19,0.94,2.79,Hot,Clear,Calm
469,36.36,Back Bay,0.29,1001.89,,2018-12-18 02:45:01,0.69,10.0,Hot,Clear,Windy
470,36.41,Boston University,0.29,1001.83,,2018-12-18 02:45:01,0.69,9.92,Hot,Clear,Calm
471,36.09,Fenway,0.29,1001.83,,2018-12-18 02:45:01,0.69,9.96,Hot,Clear,Calm
472,36.29,Haymarket Square,0.29,1001.75,,2018-12-18 02:45:01,0.69,10.06,Hot,Clear,Windy
473,36.33,North End,0.29,1001.75,,2018-12-18 02:45:01,0.69,10.07,Hot,Clear,Windy
474,36.22,North Station,0.29,1001.76,,2018-12-18 02:45:01,0.69,10.03,Hot,Clear,Windy
475,36.03,Northeastern University,0.29,1001.82,,2018-12-18 02:45:01,0.7,10.01,Hot,Clear,Windy
476,36.08,Theatre District,0.29,1001.77,,2018-12-18 02:45:01,0.7,10.08,Hot,Clear,Windy
477,38.09,Back Bay,0.35,998.19,,2018-11-29 02:32:09,0.71,10.38,Hot,Clear,Windy
478,38.06,Beacon Hill,0.34,998.17,,2018-11-29 02:32:09,0.71,10.41,Hot,Clear,Windy
479,39.22,Financial District,0.35,998.16,,2018-11-29 02:32:09,0.68,10.51,Hot,Clear,Windy
480,37.97,North Station,0.37,998.28,,2018-11-29 02:32:09,0.72,10.75,Hot,Clear,Windy
481,37.82,Theatre District,0.37,998.3,,2018-11-29 02:32:09,0.72,10.79,Hot,Clear,Windy
482,37.91,West End,0.37,998.29,,2018-11-29 02:32:09,0.72,10.74,Hot,Clear,Windy
483,30.8,Beacon Hill,0.0,1012.32,,2018-12-18 18:45:02,0.46,13.08,Hot,Clear,Windy
484,30.96,Boston University,0.0,1012.35,,2018-12-18 18:45:02,0.45,12.93,Hot,Clear,Windy
485,30.93,Fenway,0.0,1012.35,,2018-12-18 18:45:02,0.45,12.99,Hot,Clear,Windy
486,31.19,Financial District,0.0,1012.31,,2018-12-18 18:45:02,0.45,13.18,Hot,Clear,Windy
487,30.83,North Station,0.0,1012.32,,2018-12-18 18:45:02,0.46,13.09,Hot,Clear,Windy
488,30.79,West End,0.0,1012.32,,2018-12-18 18:45:02,0.46,13.09,Hot,Clear,Windy
489,39.53,Back Bay,0.83,995.65,,2018-11-28 23:32:09,0.66,10.8,Hot,Clear,Windy
490,39.53,Boston University,0.82,995.67,,2018-11-28 23:32:09,0.66,10.64,Hot,Clear,Windy
491,39.32,Fenway,0.83,995.67,,2018-11-28 23:32:09,0.66,10.71,Hot,Clear,Windy
492,40.4,Financial District,0.84,995.62,,2018-11-28 23:32:09,0.64,10.95,Hot,Clear,Windy
493,39.48,Haymarket Square,0.83,995.62,,2018-11-28 23:32:09,0.66,10.88,Hot,Clear,Windy
494,39.52,North End,0.84,995.61,,2018-11-28 23:32:09,0.66,10.91,Hot,Clear,Windy
495,39.33,Northeastern University,0.83,995.66,,2018-11-28 23:32:09,0.66,10.79,Hot,Clear,Windy
496,40.38,South Station,0.84,995.63,,2018-11-28 23:32:09,0.64,10.97,Hot,Clear,Windy
497,39.37,Theatre District,0.84,995.63,,2018-11-28 23:32:09,0.66,10.91,Hot,Clear,Windy
498,39.36,West End,0.83,995.62,,2018-11-28 23:32:09,0.66,10.84,Hot,Clear,Windy
499,32.17,Back Bay,0.6,1034.09,,2018-12-13 20:45:01,0.61,1.34,Hot,Clear,Calm
500,32.06,Fenway,0.61,1034.09,,2018-12-13 20:45:01,0.61,1.27,Hot,Clear,Calm
501,32.81,Financial District,0.58,1034.09,,2018-12-13 20:45:01,0.6,1.47,Hot,Clear,Calm
502,32.18,Haymarket Square,0.58,1034.09,,2018-12-13 20:45:01,0.62,1.43,Hot,Clear,Calm
503,32.21,North End,0.58,1034.09,,2018-12-13 20:45:01,0.62,1.45,Hot,Clear,Calm
504,32.16,North Station,0.58,1034.09,,2018-12-13 20:45:01,0.62,1.4,Hot,Clear,Calm
505,32.07,Northeastern University,0.6,1034.09,,2018-12-13 20:45:01,0.62,1.33,Hot,Clear,Calm
506,32.79,South Station,0.59,1034.09,,2018-12-13 20:45:01,0.6,1.48,Hot,Clear,Calm
507,32.09,Theatre District,0.59,1034.09,,2018-12-13 20:45:01,0.62,1.43,Hot,Clear,Calm
508,39.87,South Station,1.0,1016.92,,2018-11-30 20:52:55,0.63,3.62,Hot,Clear,Calm
509,20.26,Back Bay,0.45,1031.72,,2018-12-13 11:45:01,0.63,2.79,Moderate,Clear,Calm
510,20.29,Beacon Hill,0.45,1031.72,,2018-12-13 11:45:01,0.63,2.85,Moderate,Clear,Calm
511,20.13,Boston University,0.45,1031.72,,2018-12-13 11:45:01,0.62,2.73,Moderate,Clear,Calm
